success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,technical_issues,response,stimulus,timeout,failed_images,failed_audio,failed_video,trial_phase,is_repeat,test_type,correct,old_image,new_image,correct_position,file_name
NA,null,html-keyboard-response,76,2.0.0,157689,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,77,2.0.0,160692,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sdryer2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,78,2.0.0,161694,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,79,2.0.0,164698,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n05abarrel.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,80,2.0.0,165701,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,81,2.0.0,168704,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Egoggles2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,82,2.0.0,169707,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,83,2.0.0,172710,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n14acigarette.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,84,2.0.0,173713,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,85,2.0.0,176717,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n03acamel.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,86,2.0.0,177720,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,87,2.0.0,180723,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Spotpan1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,88,2.0.0,181727,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,89,2.0.0,184731,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n01bcoin.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,90,2.0.0,185734,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,91,2.0.0,188738,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Ecalculator2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,92,2.0.0,189741,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,93,2.0.0,192745,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n12atelescope.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,94,2.0.0,193748,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,95,2.0.0,196752,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n19apickle.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,96,2.0.0,197755,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,97,2.0.0,200758,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Ecabinet1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,98,2.0.0,201761,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,99,2.0.0,204765,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sfiretrucktoy2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,100,2.0.0,205768,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,101,2.0.0,208772,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Echisel1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,102,2.0.0,209775,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,103,2.0.0,212779,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sgiftbox2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,104,2.0.0,213782,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,105,2.0.0,216785,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sdrum2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,106,2.0.0,217788,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,107,2.0.0,220791,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n04ayarn.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,108,2.0.0,221794,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,109,2.0.0,224798,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Econe1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,110,2.0.0,225801,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,111,2.0.0,228805,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n15bfootball.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,112,2.0.0,229807,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,113,2.0.0,232810,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n02bsafetypin.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,114,2.0.0,233813,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,115,2.0.0,236817,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n08aoven.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,116,2.0.0,237819,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,117,2.0.0,240823,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sdie2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,118,2.0.0,241826,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,119,2.0.0,244830,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sbottles2.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,120,2.0.0,245832,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,121,2.0.0,248835,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Edispenser1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,122,2.0.0,249838,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,123,2.0.0,252842,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sbureau1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,124,2.0.0,253845,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,125,2.0.0,256849,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n17avendingmachine.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,126,2.0.0,257852,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,127,2.0.0,260856,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Scookies1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,128,2.0.0,261859,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,129,2.0.0,264863,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Ebell1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,130,2.0.0,265865,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,131,2.0.0,268869,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n20acarseat.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,132,2.0.0,269872,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,1273,image-keyboard-response,133,2.0.0,272876,p0njrbtzmo2,wolf,No,NA,stimuli/organized/Novel pairs (tested)/n19apickle.jpg,NA,NA,NA,NA,memory,TRUE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,134,2.0.0,273879,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:green;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,135,2.0.0,276881,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sdonut1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,136,2.0.0,277884,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,137,2.0.0,280886,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sapplesgreenbasket1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,138,2.0.0,281889,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,139,2.0.0,284894,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Slaptop1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,140,2.0.0,285896,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,141,2.0.0,288900,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Ecamera1.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,142,2.0.0,289903,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,143,2.0.0,292908,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Scontainer1.JPG,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,144,2.0.0,293910,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,145,2.0.0,296914,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sbox2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,146,2.0.0,297917,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,147,2.0.0,300921,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n18apretzel.jpg,NA,NA,NA,NA,memory,FALSE,novel,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,148,2.0.0,301923,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,149,2.0.0,304928,p0njrbtzmo2,wolf,No,null,stimuli/organized/EXEMPLAR/USED/Efeather2.jpg,NA,NA,NA,NA,memory,FALSE,exemplar,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,150,2.0.0,305930,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,151,2.0.0,308934,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sbrushes2.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,152,2.0.0,309936,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,153,2.0.0,312939,p0njrbtzmo2,wolf,No,null,stimuli/organized/Novel pairs (tested)/n10bturkey.jpg,NA,NA,NA,NA,memory,TRUE,novel,FALSE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,154,2.0.0,313942,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,image-keyboard-response,155,2.0.0,316946,p0njrbtzmo2,wolf,No,null,stimuli/organized/STATE/USED/Sdresser1.jpg,NA,NA,NA,NA,memory,FALSE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,156,2.0.0,317949,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:black;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,922,image-keyboard-response,157,2.0.0,320952,p0njrbtzmo2,wolf,No,NA,stimuli/organized/STATE/USED/Slaptop1.JPG,NA,NA,NA,NA,memory,TRUE,state,TRUE,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
NA,null,html-keyboard-response,158,2.0.0,321956,p0njrbtzmo2,wolf,No,null,"<div style=""font-size:60px; color:green;"">+</div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_massive_memory/analysis/../data/raw_data/p0njrbtzmo2_1772139328798.csv
