"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","technical_issues","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","is_repeat","test_type","correct","old_image","new_image","correct_position"
"","null","html-keyboard-response","122","2.0.0","246888","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","123","2.0.0","249891","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/Novel pairs (tested)/n19apickle.jpg","","","","","memory","false","novel","true","","",""
"","null","html-keyboard-response","124","2.0.0","250894","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","125","2.0.0","253896","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Schinesefoodbox1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","126","2.0.0","254899","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","127","2.0.0","257902","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Sscanner2.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","128","2.0.0","258904","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","129","2.0.0","261907","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Scoffeemaker1.JPG","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","130","2.0.0","262909","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","131","2.0.0","265912","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/STATE/USED/Sdrum1.jpg","","","","","memory","false","state","true","","",""
"","null","html-keyboard-response","132","2.0.0","266914","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","133","2.0.0","269917","p0vtkkgqpg4","mouse","Nope","null","stimuli/organized/EXEMPLAR/USED/Efeather1.jpg","","","","","memory","false","exemplar","true","","",""
"","null","html-keyboard-response","134","2.0.0","270920","p0vtkkgqpg4","mouse","Nope","null","<div style=""font-size:60px; color:black;"">+</div>","","","","","","","","","","",""
"","1253","image-keyboard-response","135","2.0.0","273923","p0vtkkgqpg4","mouse","Nope"," ","stimuli/organized/EXEMPLAR/USED/Eglobe1.jpg","","","","","memory","true","exemplar","true","","",""
